Time,Category,Source,Headline,Sentiment_Score,Sentiment,Market_Impact,URL
2026-02-02 16:40,National (Pakistan),DAWN Business,"KSE-100 rebounds after early sell-off, up 900 points in late afternoon trading",0.0,Neutral,Low,https://www.dawn.com/news/1970592/kse-100-rebounds-after-early-sell-off-up-900-points-in-late-afternoon-trading
2026-02-02 16:40,National (Pakistan),DAWN Business,NFC hits pause as working groups fail to meet,-0.837,Bearish,High,https://www.dawn.com/news/1970466/nfc-hits-pause-as-working-groups-fail-to-meet
2026-02-02 16:40,National (Pakistan),DAWN Business,The yellow metal road  to security,0.34,Bullish,Medium,https://www.dawn.com/news/1970562/the-yellow-metal-road-to-security
2026-02-02 16:40,National (Pakistan),DAWN Business,The technocratic illusion of why poverty exists,-0.511,Bearish,High,https://www.dawn.com/news/1970586/the-technocratic-illusion-of-why-poverty-exists
2026-02-02 16:40,National (Pakistan),DAWN Business,Equities end January on cautious note amid economic worries,-0.494,Bearish,Medium,https://www.dawn.com/news/1970360/equities-end-january-on-cautious-note-amid-economic-worries
2026-02-02 16:40,National (Pakistan),DAWN Business,"Trump says India will buy oil from Venezuela, not Iran",0.0,Neutral,Low,https://www.dawn.com/news/1970404/trump-says-india-will-buy-oil-from-venezuela-not-iran
2026-02-02 16:40,National (Pakistan),DAWN Business,World Bank to lend $379m for power transmission overhaul,0.0,Neutral,Low,https://www.dawn.com/news/1970363/world-bank-to-lend-379m-for-power-transmission-overhaul
2026-02-02 16:40,National (Pakistan),DAWN Business,"Diesel hiked by Rs11.30, petrol stays unchanged",0.0,Neutral,Low,https://www.dawn.com/news/1970312/diesel-hiked-by-rs1130-petrol-stays-unchanged
2026-02-02 16:40,National (Pakistan),DAWN Business,FBR’s tax collection rises 16pc in January,0.0,Neutral,Low,https://www.dawn.com/news/1970366/fbrs-tax-collection-rises-16pc-in-january
2026-02-02 16:40,National (Pakistan),DAWN Business,"Govt committed to reviving industry, says Haroon Akhtar",0.273,Bullish,Medium,https://www.dawn.com/news/1970362/govt-committed-to-reviving-industry-says-haroon-akhtar
2026-02-02 16:40,National (Pakistan),DAWN Business,China factory activity loses steam,-0.318,Bearish,Medium,https://www.dawn.com/news/1970361/china-factory-activity-loses-steam
2026-02-02 16:40,National (Pakistan),DAWN Business,FPCCI chief raises alarm over abrupt super tax recovery,0.361,Bullish,Medium,https://www.dawn.com/news/1970364/fpcci-chief-raises-alarm-over-abrupt-super-tax-recovery
2026-02-02 16:40,National (Pakistan),DAWN Business,"Gold sheds Rs61,050 per tola in two days",0.0,Neutral,Low,https://www.dawn.com/news/1970365/gold-sheds-rs61050-per-tola-in-two-days
2026-02-02 16:40,National (Pakistan),DAWN Business,"Local gold plunges by Rs35,500 per tola",0.0,Neutral,Low,https://www.dawn.com/news/1970054/local-gold-plunges-by-rs35500-per-tola
2026-02-02 16:40,National (Pakistan),DAWN Business,Cuts in solar power benefits on the cards,0.103,Bullish,Low,https://www.dawn.com/news/1970055/cuts-in-solar-power-benefits-on-the-cards
2026-02-02 16:40,National (Pakistan),DAWN Business,Aurangzeb pushes SECP for faster market reforms,0.0,Neutral,Low,https://www.dawn.com/news/1970053/aurangzeb-pushes-secp-for-faster-market-reforms
2026-02-02 16:40,National (Pakistan),DAWN Business,"Industrialists, exporters welcome relief package",0.727,Bullish,High,https://www.dawn.com/news/1970052/industrialists-exporters-welcome-relief-package
2026-02-02 16:40,National (Pakistan),DAWN Business,Karachi Mayor Wahab orders KMC affairs probe after graft allegations surface,0.0,Neutral,Low,https://www.dawn.com/news/1969997/karachi-mayor-wahab-orders-kmc-affairs-probe-after-graft-allegations-surface
2026-02-02 16:40,National (Pakistan),DAWN Business,PM Shehbaz announces Rs4.4 cut in electricity rates for industries,-0.273,Bearish,Medium,https://www.dawn.com/news/1969891/pm-shehbaz-announces-rs44-cut-in-electricity-rates-for-industries
2026-02-02 16:40,National (Pakistan),DAWN Business,Weekly inflation rises 4.5pc,0.0,Neutral,Low,https://www.dawn.com/news/1970050/weekly-inflation-rises-45pc
2026-02-02 16:40,National (Pakistan),DAWN Business,Govt to hire experts to fast-track privatisation,0.0,Neutral,Low,https://www.dawn.com/news/1970051/govt-to-hire-experts-to-fast-track-privatisation
2026-02-02 16:40,National (Pakistan),DAWN Business,Trump nominates former US Fed official as next central bank chief,0.0,Neutral,Low,https://www.dawn.com/news/1969912/trump-nominates-former-us-fed-official-as-next-central-bank-chief
2026-02-02 16:40,National (Pakistan),DAWN Business,"KSE-100 closes in the green at 184,174.48 points on Friday",0.0,Neutral,Low,https://www.dawn.com/news/1969888/kse-100-closes-in-the-green-at-18417448-points-on-friday
2026-02-02 16:40,National (Pakistan),DAWN Business,Gold slumps 4pc as bets of a more hawkish Fed chair rise,0.0,Neutral,Low,https://www.dawn.com/news/1969892/gold-slumps-4pc-as-bets-of-a-more-hawkish-fed-chair-rise
2026-02-02 16:40,National (Pakistan),DAWN Business,"EU-India deal a wake-up call, say exporters",0.0,Neutral,Low,https://www.dawn.com/news/1969805/eu-india-deal-a-wake-up-call-say-exporters
2026-02-02 16:40,National (Pakistan),DAWN Business,Uplift AI announces $3.5m funding,0.0,Neutral,Low,https://www.dawn.com/news/1969895/uplift-ai-announces-35m-funding
2026-02-02 16:40,National (Pakistan),DAWN Business,Power bills to bite harder,0.0,Neutral,Low,https://www.dawn.com/news/1969804/power-bills-to-bite-harder
2026-02-02 16:40,National (Pakistan),DAWN Business,KP seeks Centre’s help amid loss of revenue due to border closure,0.103,Bullish,Low,https://www.dawn.com/news/1969801/kp-seeks-centres-help-amid-loss-of-revenue-due-to-border-closure
2026-02-02 16:40,National (Pakistan),DAWN Business,AD Ports to review cargo charges,-0.273,Bearish,Medium,https://www.dawn.com/news/1969828/ad-ports-to-review-cargo-charges
2026-02-02 16:40,National (Pakistan),DAWN Business,NA panel seeks PM’s intervention to resolve potato crop crisis,-0.361,Bearish,Medium,https://www.dawn.com/news/1969833/na-panel-seeks-pms-intervention-to-resolve-potato-crop-crisis
2026-02-02 16:40,National (Pakistan),Express Tribune,Public debt breaches limit by Rs17tr,-0.979,Bearish,High,https://tribune.com.pk/story/2590175/public-debt-breaches-limit-by-rs17tr
2026-02-02 16:40,National (Pakistan),Express Tribune,"Global inflation to fall to 3.8% this year, says IMF chief",0.917,Bullish,High,https://tribune.com.pk/story/2590368/global-inflation-to-fall-to-38-this-year-says-imf-chief
2026-02-02 16:40,National (Pakistan),Express Tribune,The IMF programme dilemma,0.914,Bullish,High,https://tribune.com.pk/story/2590331/the-imf-programme-dilemma
2026-02-02 16:40,National (Pakistan),Express Tribune,Islamabad's forests under assault,0.982,Bullish,High,https://tribune.com.pk/story/2590335/islamabads-forests-under-assault
2026-02-02 16:40,National (Pakistan),Express Tribune,The deadly cost of ignoring fire safety,-0.979,Bearish,High,https://tribune.com.pk/story/2590334/the-deadly-cost-of-ignoring-fire-safety
2026-02-02 16:40,National (Pakistan),Express Tribune,Gold falls $215 per ounce as prices slide for third straight session,-0.751,Bearish,High,https://tribune.com.pk/story/2590373/gold-falls-215-per-ounce-as-prices-slide-for-third-straight-session
2026-02-02 16:40,National (Pakistan),Express Tribune,Slump in commodities rattles global markets,0.0,Neutral,Low,https://tribune.com.pk/story/2590367/slump-in-commodities-rattles-global-markets
2026-02-02 16:40,National (Pakistan),Express Tribune,Pakistan's broken economic contract,-0.972,Bearish,High,https://tribune.com.pk/story/2590336/pakistans-broken-economic-contract
2026-02-02 16:40,National (Pakistan),Express Tribune,Warsh 'regime change' faces steep hurdles,0.0,Neutral,Low,https://tribune.com.pk/story/2590181/warsh-regime-change-faces-steep-hurdles
2026-02-02 16:40,National (Pakistan),Express Tribune,"Pakistan, Canada review BIT",0.0,Neutral,Low,https://tribune.com.pk/story/2590176/pakistan-canada-review-bit
2026-02-02 16:40,National (Pakistan),Express Tribune,HRL signs pact with Uzbekistan,0.0,Neutral,Low,https://tribune.com.pk/story/2590182/hrl-signs-pact-with-uzbekistan
2026-02-02 16:40,National (Pakistan),Express Tribune,The IMF programme dilemma,0.914,Bullish,High,https://tribune.com.pk/story/2590331/the-imf-programme-dilemma
2026-02-02 16:40,National (Pakistan),Express Tribune,The deadly cost of ignoring fire safety,-0.979,Bearish,High,https://tribune.com.pk/story/2590334/the-deadly-cost-of-ignoring-fire-safety
2026-02-02 16:40,National (Pakistan),Express Tribune,Islamabad's forests under assault,0.982,Bullish,High,https://tribune.com.pk/story/2590335/islamabads-forests-under-assault
2026-02-02 16:40,National (Pakistan),Express Tribune,"As EU and India move closer, where does Pakistan stand?",0.0,Neutral,Low,https://tribune.com.pk/story/2590332/as-eu-and-india-move-closer-where-does-pakistan-stand
2026-02-02 16:40,National (Pakistan),Express Tribune,Public debt breaches limit by Rs17tr,-0.979,Bearish,High,https://tribune.com.pk/story/2590175/public-debt-breaches-limit-by-rs17tr
2026-02-02 16:40,National (Pakistan),Express Tribune,"As EU and India move closer, where does Pakistan stand?",0.0,Neutral,Low,https://tribune.com.pk/story/2590332/as-eu-and-india-move-closer-where-does-pakistan-stand
2026-02-02 16:40,National (Pakistan),Express Tribune,"Pakistan, Canada review BIT",0.0,Neutral,Low,https://tribune.com.pk/story/2590176/pakistan-canada-review-bit
2026-02-02 16:40,National (Pakistan),Express Tribune,'Ocean awareness critical for sustainable development',0.953,Bullish,High,https://tribune.com.pk/story/2590177/ocean-awareness-critical-for-sustainable-development
2026-02-02 16:40,National (Pakistan),Express Tribune,"Boeing reaches labour deal with 1,600 workers",0.052,Neutral,Low,https://tribune.com.pk/story/2590179/boeing-reaches-labour-deal-with-1600-workers
2026-02-02 16:40,National (Pakistan),Express Tribune,HRL signs pact with Uzbekistan,0.0,Neutral,Low,https://tribune.com.pk/story/2590182/hrl-signs-pact-with-uzbekistan
2026-02-02 16:40,National (Pakistan),Express Tribune,Standing committee orders Sindh to clear dues,0.872,Bullish,High,https://tribune.com.pk/story/2589996/standing-committee-orders-sindh-to-clear-dues
2026-02-02 16:40,National (Pakistan),Express Tribune,"World Bank, PRA agree to digitalise tax system",0.982,Bullish,High,https://tribune.com.pk/story/2589993/world-bank-pra-agree-to-digitalise-tax-system
2026-02-02 16:40,National (Pakistan),Express Tribune,"Gold crashes by over Rs35,000 per tola",0.0,Neutral,Low,https://tribune.com.pk/story/2589998/gold-crashes-by-over-rs35000-per-tola
2026-02-02 16:40,National (Pakistan),Express Tribune,Fuel prices likely to rise from Feb 1 amid inflation pressures,0.905,Bullish,High,https://tribune.com.pk/story/2589667/fuel-prices-likely-to-rise-from-feb-1-amid-inflation-pressures
2026-02-02 16:40,National (Pakistan),The News,Trevor Noah in trouble after 2026 Grammy Awards Epstein remark?,0.077,Neutral,Low,https://www.thenews.com.pk/latest/1390730-trevor-noah-faces-flak-by-us-president-over-his-epstein-comment-at-grammys
2026-02-02 16:40,National (Pakistan),The News,"Brooklyn Beckham is making Victoria, David 'brace themselves as he's done 'playing along'",-0.704,Bearish,High,https://www.thenews.com.pk/latest/1390725-brooklyn-beckham-is-making-victoria-david-brace-themselves-as-hes-done-playing-along
2026-02-02 16:40,National (Pakistan),The News,Olivia Dean fights back tears after winning first Grammy Award,0.995,Bullish,High,https://www.thenews.com.pk/latest/1390715-olivia-dean-fights-back-tears-after-winning-first-grammy-award
2026-02-02 16:40,National (Pakistan),The News,Grammys 2026: Lady Gaga thanks fiancé Michael Polansky after big win,0.997,Bullish,High,https://www.thenews.com.pk/latest/1390708-grammys-2026-lady-gaga-thanks-fiance-michael-polansky-after-big-win
2026-02-02 16:40,National (Pakistan),The News,Who has the most Grammys in history? A look at the record holders,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390700-who-has-the-most-grammys-in-history-a-look-at-the-record-holders
2026-02-02 16:40,National (Pakistan),The News,2026 Grammy Awards: Billie Eilish takes home top prize,0.852,Bullish,High,https://www.thenews.com.pk/latest/1390697-2026-grammy-awards-billie-eilish-takes-home-top-prize
2026-02-02 16:40,National (Pakistan),The News,Jelly Roll explains why he did not comment on politics at Grammys 2026,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390696-jelly-roll-refuses-to-comment-on-politics-after-billie-eilish-makes-headlines
2026-02-02 16:40,National (Pakistan),The News,Bad Bunny blasts ICE in Grammy acceptance speech: 'We aren't aliens',-0.128,Bearish,Low,https://www.thenews.com.pk/latest/1390689-bad-bunny-blasts-ice-in-grammy-acceptance-speech-we-arent-aliens
2026-02-02 16:40,National (Pakistan),The News,2026 Grammy Awards: Here's the complete list of winners,0.681,Bullish,High,https://www.thenews.com.pk/latest/1390686-2026-grammy-awards-heres-the-complete-list-of-winners
2026-02-02 16:40,National (Pakistan),The News,Lauryn Hill leads star tribute celebrating Roberta Flack's legacy at the Grammys,0.949,Bullish,High,https://www.thenews.com.pk/latest/1390685-lauryn-hill-leads-star-tribute-celebrating-roberta-flacks-legacy-at-the-grammys
2026-02-02 16:40,National (Pakistan),The News,Trevor Noah mocks Donald Trump and Nicki Minaj at 2026 Grammys,-0.919,Bearish,High,https://www.thenews.com.pk/latest/1390682-trevor-noah-mocks-donald-trump-and-nicki-minaj-at-2026-grammys
2026-02-02 16:40,National (Pakistan),The News,Timothée Chalamet hints at wanting to marry Kylie Jenner?,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390678-timothe-chalamet-hints-at-wanting-to-marry-kylie-jenner
2026-02-02 16:40,National (Pakistan),The News,Kelsea Ballerini admits she's 'reining it in' after years of 'oversharing',0.98,Bullish,High,https://www.thenews.com.pk/latest/1390679-kelsea-ballerini-admits-shes-reining-it-in-after-years-of-oversharing
2026-02-02 16:40,National (Pakistan),The News,How Alex Warren's real life romance that shaped his biggest songs,0.75,Bullish,High,https://www.thenews.com.pk/latest/1390681-how-alex-warrens-real-life-romance-that-shaped-his-biggest-songs
2026-02-02 16:40,National (Pakistan),The News,Reba McEntire breaks silence on postponing marriage to fiance Rex Linn,-0.128,Bearish,Low,https://www.thenews.com.pk/latest/1390677-reba-mcentire-breaks-silence-on-postponing-marriage-to-fiance-rex-linn
2026-02-02 16:40,National (Pakistan),The News,Addison Rae gets brutally honest about what she wants fans to know,-0.178,Bearish,Low,https://www.thenews.com.pk/latest/1390676-addison-rae-gets-brutally-honest-about-what-she-wants-fans-to-know
2026-02-02 16:40,National (Pakistan),The News,Steven Spielberg achieves EGOT status with 2026 Grammys win,0.996,Bullish,High,https://www.thenews.com.pk/latest/1390675-steven-spielberg-achieves-egot-status-with-2026-grammys-win
2026-02-02 16:40,National (Pakistan),The News,Reba McEntire gets emotional ahead of Brandon Blackstock's Grammys tribute,0.153,Bullish,Low,https://www.thenews.com.pk/latest/1390674-reba-mcentire-gets-emotional-ahead-of-brandon-blackstocks-grammys-tribute
2026-02-02 16:40,National (Pakistan),The News,Cruz Beckham gives his family shourout in new music video,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390670-cruz-beckham-pays-tribute-to-family-in-new-music-video
2026-02-02 16:40,National (Pakistan),The News,Jenna Ortega pens heartfelt tribute for late costar Catherine O'Hara,0.822,Bullish,High,https://www.thenews.com.pk/latest/1390673-jenna-ortega-pens-heartfelt-tribute-for-late-catherine-ohara
2026-02-02 16:40,National (Pakistan),The News,Kim Kardashian sparks romance speculations with THIS mystery man: Source,0.979,Bullish,High,https://www.thenews.com.pk/latest/1390672-kim-kardashian-sparks-romance-speculations-with-this-mystery-man-source
2026-02-02 16:40,National (Pakistan),The News,Kylie Jenner and Travis Scott reunite for joint birthday celebration for Stormi and Aire,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390668-kylie-jenner-and-travis-scott-reunite-for-joint-birthday-celebration-for-stormi-and-aire
2026-02-02 16:40,National (Pakistan),The News,Charli xcx spills why she's dropped the idea of having kids,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390669-charli-xcx-spills-why-she-has-dropped-the-idea-of-having-kids
2026-02-02 16:40,National (Pakistan),The News,Kanye West's position under threat at the Grammys: Read why,0.981,Bullish,High,https://www.thenews.com.pk/latest/1390664-kendrick-lamar-ties-with-ye-for-second-place-at-the-grammy-awards
2026-02-02 16:40,National (Pakistan),The News,Melania Trump documentary has successful opening weekend at box office,0.801,Bullish,High,https://www.thenews.com.pk/latest/1390665-melania-trump-documentary-has-successful-opening-weekend-at-box-office
2026-02-02 16:40,National (Pakistan),The News,"Jelly Roll, Bunnie Xo's blissful marriage secret laid bare",0.988,Bullish,High,https://www.thenews.com.pk/latest/1390667-jelly-roll-bunnie-xos-blissful-marriage-secret-laid-bare
2026-02-02 16:40,National (Pakistan),The News,Timothee Chalamet breaks silence on marriage as Kylie Jenner romance heats up,0.981,Bullish,High,https://www.thenews.com.pk/latest/1390666-timothee-chalamet-breaks-silence-on-marriage
2026-02-02 16:40,National (Pakistan),The News,Ali Larter finally lifts the lid on 'toughest scenes' to shoot in 'Landman' season 2,-0.39,Bearish,Medium,https://www.thenews.com.pk/latest/1390662-ali-larter-finally-lifts-the-lid-on-toughest-scenes-to-shoot-in-landman-season-2
2026-02-02 16:40,National (Pakistan),The News,Adrien Brody reminisces about sharing screen with Beyoncé in 'Cadillac Records',0.992,Bullish,High,https://www.thenews.com.pk/latest/1390658-adrien-brody-reminisces-about-sharing-screen-with-beyonce-in-cadillac-records
2026-02-02 16:40,National (Pakistan),The News,Jason Segel breaks silence on working with his 'idol' Michael J. Fox in 'Shrinking',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390652-jason-segel-breaks-silence-on-working-with-his-idol-michael-j-fox-in-shrinking
2026-02-02 16:40,National (Pakistan),The News,"Ben Affleck, Jennifer Lopez 'still make time to hang out' for THIS bombshell reason",0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390650-ben-affleck-jennifer-lopez-still-make-time-to-hang-out-for-this-bombshell-reason
2026-02-02 16:40,National (Pakistan),The News,Shabana Azeez opens up about 'The Pitt' season 2 major reveal,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390645-shabana-azeez-opens-up-about-the-pitt-season-2-major-reveal
2026-02-02 16:40,National (Pakistan),The News,'Bridgerton' star Adjoa Andoh weighs in on character's new aspirations,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390644-bridgerton-star-adjoa-andoh-weighs-in-on-characters-new-aspirations
2026-02-02 16:40,National (Pakistan),The News,Laura Dern heaps praise for close friend Sheryl Crow,0.746,Bullish,High,https://www.thenews.com.pk/latest/1390641-laura-dern-heaps-praise-for-close-friend-sheryl-crow
2026-02-02 16:40,National (Pakistan),The News,Paul Rudd recalls innocent move almost lost him movie role,0.101,Bullish,Low,https://www.thenews.com.pk/latest/1390636-paul-rudd-remembers-clueless-role-he-nearly-lost
2026-02-02 16:40,National (Pakistan),The News,"Here's why Hugh Jackman, Sutton Foster are house hunting in Australia",0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390638-heres-why-hugh-jackman-sutton-foster-are-house-hunting-in-australia
2026-02-02 16:40,National (Pakistan),The News,Gabrielle Union reflects on her friendship with 'Bring It On' co-star Kirsten Dunst,0.949,Bullish,High,https://www.thenews.com.pk/latest/1390635-gabrielle-union-reflects-on-her-friendship-with-bring-it-on-co-star-kirsten-dunst
2026-02-02 16:40,National (Pakistan),The News,Rose Byrne opens up about struggles after becoming a mother,-0.802,Bearish,High,https://www.thenews.com.pk/latest/1390634-rose-byrne-opens-up-about-struggles-after-becoming-a-mother
2026-02-02 16:40,National (Pakistan),The News,Tom Cruise feels 'unsafe' after robbery near home,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390621-tom-cruise-abandons-high-end-apartment-after-terrifying-robbery
2026-02-02 16:40,National (Pakistan),The News,Daveed Diggs reflects on main theme of latest gig 'In the Blink of an Eye',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390630-daveed-diggs-reflects-on-main-theme-of-latest-gig-in-the-blink-of-an-eye
2026-02-02 16:40,National (Pakistan),The News,Kylie Kelce determined to 'lead by example' for THIS,0.99,Bullish,High,https://www.thenews.com.pk/latest/1390632-kylie-kelce-determined-to-lead-by-example-for-her-four-daughters
2026-02-02 16:40,National (Pakistan),The News,Al Roker opens up about leaving a legacy behind following his exit from 'Today',0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390629-al-roker-opens-up-about-leaving-a-legacy-behind-following-his-exit-from-today
2026-02-02 16:40,National (Pakistan),The News,Kate McKinnon gushes about Andrew Stanton directed movies,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390628-kate-mckinnon-gushes-about-andrew-stanton-directed-movies
2026-02-02 16:40,National (Pakistan),The News,"Hugh Jackman, Sutton Foster plan to start a family",0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390625-hugh-jackman-sutton-foster-plan-to-start-a-family
2026-02-02 16:40,National (Pakistan),The News,'SNL' alum Garrett Morris shares one major regret on his 89th birthday,0.691,Bullish,High,https://www.thenews.com.pk/latest/1390623-snl-alum-garrett-morris-shares-one-major-regret-on-his-89th-birthday
2026-02-02 16:40,National (Pakistan),The News,Gordon Ramsay makes hilarious joke over daughter's wedding dress,-0.056,Neutral,Low,https://www.thenews.com.pk/latest/1390616-gordon-ramsay-shares-why-he-broke-down-in-tears-at-daughters-wedding
2026-02-02 16:40,National (Pakistan),The News,Snoop Dogg consoles daughter Cori Broadus after she loses her baby girl Codi Dreaux,-0.949,Bearish,High,https://www.thenews.com.pk/latest/1390612-snoop-dogg-consoles-daughter-cori-broadus-after-she-loses-her-baby-girl-codi-dreaux
2026-02-02 16:40,National (Pakistan),The News,Sharon Osbourne makes public appearance ahead of Ozzy tribute,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390609-osbourne-family-appears-united-as-grammys-set-to-honour-ozzy
2026-02-02 16:40,National (Pakistan),The News,Cardi B sets strict rules for 'womanizer' boyfriend Stefon Diggs,0.0,Neutral,Low,https://www.thenews.com.pk/latest/1390594-cardi-b-makes-position-clear-on-boundaries-in-stefon-diggs-relationship
2026-02-02 16:40,National (Pakistan),The News,Marvel star accidentally reveals 'Avengers: Doomsday' spoiler,0.431,Bullish,Medium,https://www.thenews.com.pk/latest/1390587-ian-mckellen-lets-slip-avengers-doomsday-spoiler
2026-02-02 16:40,International,MarketWatch,‘I’m rich in everything but parents’: I inherited $400K. Is it unwise to use this money to buy a house with my fiancé?,0.318,Bullish,Medium,https://www.marketwatch.com/story/im-rich-in-everything-but-parents-i-inherited-400k-is-it-unwise-to-use-this-money-to-buy-a-house-with-my-boyfriend-37837138?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,"Gold now down nearly $1,000 from peak as silver attempts to stabilize following record 31% slump",0.0,Neutral,Low,https://www.marketwatch.com/story/gold-now-down-nearly-1-000-from-peak-as-silver-struggles-following-record-31-slump-56067f2a?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,Michael Saylor’s Strategy sees bitcoin holdings trade below purchase price,0.0,Neutral,Low,https://www.marketwatch.com/story/michael-saylors-bitcoin-holdings-briefly-went-underwater-2d63d929?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,Oil prices are falling sharply. Lowered U.S.-Iran tensions and metals spillover is being blamed.,-0.784,Bearish,High,https://www.marketwatch.com/story/oil-prices-are-falling-sharply-lowered-u-s-iran-tensions-and-metals-spillover-is-being-blamed-79da244d?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,"‘Hell of a story, isn’t it?’: My brother stole $500K from my ailing father. Can we get justice?",0.58,Bullish,High,https://www.marketwatch.com/story/hell-of-a-story-isnt-it-my-brother-stole-500k-from-my-ailing-father-can-we-get-justice-e2848289?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,"Italian lender loses nearly half its value on profit warning, CEO exit",0.153,Bullish,Low,https://www.marketwatch.com/story/italian-lender-loses-nearly-half-its-value-on-profit-warning-ceo-exit-2e42e9fc?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,"Hulk Hogan’s Florida home listed for $11 million, 6 months after his death",-0.599,Bearish,High,https://www.marketwatch.com/story/hulk-hogans-florida-home-listed-for-11-million-6-months-after-his-death-f4e23d08?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,"Google billionaire Sergey Brin buys a $42 million Tahoe mansion, a few months after buying a $50 million Malibu home",0.0,Neutral,Low,https://www.marketwatch.com/story/google-billionaire-sergey-brin-buys-a-42-million-tahoe-mansion-a-few-months-after-buying-a-50-million-malibu-home-8c6c12da?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,‘We live on Social Security and pensions’: I’m in my 70s and my house needs repairs. Do I take out a $50K loan — or sell stocks?,0.34,Bullish,Medium,https://www.marketwatch.com/story/we-live-on-social-security-and-pensions-im-in-my-70s-and-my-house-needs-repairs-do-i-take-out-a-50k-loan-or-sell-stocks-44c2ddbe?mod=mw_rss_topstories
2026-02-02 16:40,International,MarketWatch,Oracle amps up its AI bet with a plan to raise as much as $50 billion this year,0.0,Neutral,Low,https://www.marketwatch.com/story/oracle-amps-up-its-ai-bet-with-a-plan-to-raise-as-much-as-50-billion-this-year-872a2dba?mod=mw_rss_topstories
2026-02-02 16:40,International,Investing.com,Global factory activity improves on growing demand,0.459,Bullish,Medium,https://www.investing.com/news/economy-news/asias-factory-activity-expands-on-solid-global-demand-4477771
2026-02-02 16:40,International,Investing.com,"Israel reopens Gaza’s Rafah border crossing to Egypt, with tight limits",0.0,Neutral,Low,https://www.investing.com/news/world-news/israel-expected-to-reopen-gazas-rafah-border-crossing-to-egypt-with-limits-4477852
2026-02-02 16:40,International,Investing.com,"IDEXX Labs earnings missed by $0.01, revenue topped estimates",-0.296,Bearish,Medium,https://www.investing.com/news/earnings/idexx-labs-earnings-missed-by-001-revenue-topped-estimates-4478311
2026-02-02 16:40,International,Investing.com,Tesla’s European sales continue to slump in January,0.0,Neutral,Low,https://www.investing.com/news/stock-market-news/teslas-european-sales-continue-to-slump-in-january-93CH-4478310
2026-02-02 16:40,International,Investing.com,Sports Entertainment Gaming Global ends agreement with Evergreen Capital,0.718,Bullish,High,https://www.investing.com/news/sec-filings/sports-entertainment-gaming-global-ends-agreement-with-evergreen-capital-93CH-4478309
2026-02-02 16:40,International,Investing.com,Intesa Sanpaolo FY 2025 slides: Record €9.3bn profit as fees offset interest income decline,0.71,Bullish,High,https://www.investing.com/news/company-news/intesa-sanpaolo-fy-2025-slides-record-93bn-profit-as-fees-offset-interest-income-decline-93CH-4478308
2026-02-02 16:40,International,Investing.com,"Trump’s Iran options do not present ""quick win"" for White House - Raymond James",-0.472,Bearish,Medium,https://www.investing.com/news/commodities-news/trumps-iran-options-do-not-present-quick-win-for-white-house--raymond-james-4478301
2026-02-02 16:40,International,Investing.com,"Gold’s parabolic move could undermine Trump agenda, Morgan Stanley’s Wilson says",-0.296,Bearish,Medium,https://www.investing.com/news/commodities-news/golds-parabolic-move-could-undermine-trump-agenda-morgan-stanleys-wilson-says-4478299
2026-02-02 16:40,International,Investing.com,Sterling steady near $1.37 as eyes turn to BoE announcement,0.0,Neutral,Low,https://www.investing.com/news/economy-news/sterling-steady-near-137-as-eyes-turn-to-boe-announcement-4478296
2026-02-02 16:40,International,Investing.com,Form 8K Venture Global Inc For: 2 February,0.0,Neutral,Low,https://www.investing.com/news/filings/form-8k-venture-global-inc-for-2-february-93CH-4478294
